Species,Year,Column1,rep,pdoug,phi,rho,sigma
FracI2,186,0.0730827195497985,2,19,56.075517206921155,0.0102281673560298,0.5
FracI2,187,0.09596203369096655,2,19,56.075517206921155,0.0102281673560298,0.5
FracI2,188,0.10395637049812216,2,19,56.075517206921155,0.0102281673560298,0.5
FracI2,189,0.13214988230547164,2,19,56.075517206921155,0.0102281673560298,0.5
FracI2,190,0.15433162410983933,2,19,56.075517206921155,0.0102281673560298,0.5
FracI2,191,0.15699016932758708,2,19,56.075517206921155,0.0102281673560298,0.5
FracI2,192,0.16866200030815268,2,19,56.075517206921155,0.0102281673560298,0.5
FracI2,193,0.19401383891884233,2,19,56.075517206921155,0.0102281673560298,0.5
FracI2,194,0.2077161613031222,2,19,56.075517206921155,0.0102281673560298,0.5
FracI2,195,0.1850538803678009,2,19,56.075517206921155,0.0102281673560298,0.5
FracI2,196,0.1308126283541884,2,19,56.075517206921155,0.0102281673560298,0.5
FracI2,197,0.09834359061452336,2,19,56.075517206921155,0.0102281673560298,0.5
FracI2,198,0.09668569006741241,2,19,56.075517206921155,0.0102281673560298,0.5
FracI2,199,0.07908333385760284,2,19,56.075517206921155,0.0102281673560298,0.5
FracI2,200,0.06951519663239819,2,19,56.075517206921155,0.0102281673560298,0.5
FracI2,201,0.04420139535257284,2,19,56.075517206921155,0.0102281673560298,0.5
S,1,0.6301685696814034,3,19,56.075517206921155,0.0102281673560298,0.5
S,2,1.3019274513320713,3,19,56.075517206921155,0.0102281673560298,0.5
S,3,1.1130693298600527,3,19,56.075517206921155,0.0102281673560298,0.5
S,4,0.6815134203784357,3,19,56.075517206921155,0.0102281673560298,0.5
S,5,1.476235161438236,3,19,56.075517206921155,0.0102281673560298,0.5
S,6,2.7800806293521587,3,19,56.075517206921155,0.0102281673560298,0.5
S,7,4.499289627380134,3,19,56.075517206921155,0.0102281673560298,0.5
S,8,17.88567054168623,3,19,56.075517206921155,0.0102281673560298,0.5
S,9,59.78502954748093,3,19,56.075517206921155,0.0102281673560298,0.5
S,10,38.430734908797945,3,19,56.075517206921155,0.0102281673560298,0.5
S,11,15.322380641223681,3,19,56.075517206921155,0.0102281673560298,0.5
S,12,8.68758415603035,3,19,56.075517206921155,0.0102281673560298,0.5
S,13,1.9105650904032692,3,19,56.075517206921155,0.0102281673560298,0.5
S,14,1.156855714876027,3,19,56.075517206921155,0.0102281673560298,0.5
S,15,1.9266906038582967,3,19,56.075517206921155,0.0102281673560298,0.5
S,16,1.3050557154153895,3,19,56.075517206921155,0.0102281673560298,0.5
S,17,2.0852355077045863,3,19,56.075517206921155,0.0102281673560298,0.5
S,18,1.5028417962984584,3,19,56.075517206921155,0.0102281673560298,0.5
S,19,2.4714252503348804,3,19,56.075517206921155,0.0102281673560298,0.5
S,20,2.8601838112838798,3,19,56.075517206921155,0.0102281673560298,0.5
S,21,5.171631973832735,3,19,56.075517206921155,0.0102281673560298,0.5
S,22,6.120400296302295,3,19,56.075517206921155,0.0102281673560298,0.5
S,23,5.964394325713915,3,19,56.075517206921155,0.0102281673560298,0.5
S,24,6.981139870345713,3,19,56.075517206921155,0.0102281673560298,0.5
S,25,7.443329444493412,3,19,56.075517206921155,0.0102281673560298,0.5
S,26,3.125107504993613,3,19,56.075517206921155,0.0102281673560298,0.5
S,27,2.0011097727963776,3,19,56.075517206921155,0.0102281673560298,0.5
S,28,2.1207816953866994,3,19,56.075517206921155,0.0102281673560298,0.5
S,29,2.286429660568734,3,19,56.075517206921155,0.0102281673560298,0.5
S,30,2.4975244248790034,3,19,56.075517206921155,0.0102281673560298,0.5
S,31,2.2755808431357427,3,19,56.075517206921155,0.0102281673560298,0.5
S,32,2.903546820161856,3,19,56.075517206921155,0.0102281673560298,0.5
S,33,5.445673255728728,3,19,56.075517206921155,0.0102281673560298,0.5
S,34,6.131350771647826,3,19,56.075517206921155,0.0102281673560298,0.5
S,35,7.10010973884144,3,19,56.075517206921155,0.0102281673560298,0.5
S,36,6.573827526967566,3,19,56.075517206921155,0.0102281673560298,0.5
S,37,11.221746932801418,3,19,56.075517206921155,0.0102281673560298,0.5
S,38,26.768613715301534,3,19,56.075517206921155,0.0102281673560298,0.5
S,39,28.235857774568522,3,19,56.075517206921155,0.0102281673560298,0.5
S,40,11.574622246400798,3,19,56.075517206921155,0.0102281673560298,0.5
S,41,8.081357048653949,3,19,56.075517206921155,0.0102281673560298,0.5
S,42,10.591827772917371,3,19,56.075517206921155,0.0102281673560298,0.5
S,43,4.607687769604081,3,19,56.075517206921155,0.0102281673560298,0.5
S,44,4.4684152098979295,3,19,56.075517206921155,0.0102281673560298,0.5
S,45,13.211257210616367,3,19,56.075517206921155,0.0102281673560298,0.5
S,46,20.0393647010549,3,19,56.075517206921155,0.0102281673560298,0.5
S,47,9.245227836038278,3,19,56.075517206921155,0.0102281673560298,0.5
S,48,3.930699243607136,3,19,56.075517206921155,0.0102281673560298,0.5
S,49,2.3359571628303515,3,19,56.075517206921155,0.0102281673560298,0.5
S,50,0.7967539261775411,3,19,56.075517206921155,0.0102281673560298,0.5
S,51,0.6280312633841848,3,19,56.075517206921155,0.0102281673560298,0.5
S,52,1.494395458859645,3,19,56.075517206921155,0.0102281673560298,0.5
S,53,1.5311419611980501,3,19,56.075517206921155,0.0102281673560298,0.5
S,54,0.9270302336860989,3,19,56.075517206921155,0.0102281673560298,0.5
S,55,1.1340957646234877,3,19,56.075517206921155,0.0102281673560298,0.5
S,56,0.9315385565981202,3,19,56.075517206921155,0.0102281673560298,0.5
S,57,1.8748693616069168,3,19,56.075517206921155,0.0102281673560298,0.5
S,58,2.112880054881964,3,19,56.075517206921155,0.0102281673560298,0.5
S,59,3.5767614569049906,3,19,56.075517206921155,0.0102281673560298,0.5
S,60,2.8552637751871406,3,19,56.075517206921155,0.0102281673560298,0.5
S,61,4.030366046915878,3,19,56.075517206921155,0.0102281673560298,0.5
S,62,4.507863096824319,3,19,56.075517206921155,0.0102281673560298,0.5
S,63,6.898481744401371,3,19,56.075517206921155,0.0102281673560298,0.5
S,64,7.230752555874345,3,19,56.075517206921155,0.0102281673560298,0.5
S,65,6.0119501785701175,3,19,56.075517206921155,0.0102281673560298,0.5
S,66,4.611776774531468,3,19,56.075517206921155,0.0102281673560298,0.5
S,67,7.51856185235823,3,19,56.075517206921155,0.0102281673560298,0.5
S,68,21.029472011730938,3,19,56.075517206921155,0.0102281673560298,0.5
S,69,48.19955651823209,3,19,56.075517206921155,0.0102281673560298,0.5
S,70,95.84013693238794,3,19,56.075517206921155,0.0102281673560298,0.5
S,71,50.62496842028354,3,19,56.075517206921155,0.0102281673560298,0.5
S,72,35.23072731309721,3,19,56.075517206921155,0.0102281673560298,0.5
S,73,55.41793284146809,3,19,56.075517206921155,0.0102281673560298,0.5
S,74,38.40018849198695,3,19,56.075517206921155,0.0102281673560298,0.5
S,75,28.157543509120632,3,19,56.075517206921155,0.0102281673560298,0.5
S,76,24.531916347204476,3,19,56.075517206921155,0.0102281673560298,0.5
S,77,8.372622935446344,3,19,56.075517206921155,0.0102281673560298,0.5
S,78,6.569965927189212,3,19,56.075517206921155,0.0102281673560298,0.5
S,79,3.9898744040516254,3,19,56.075517206921155,0.0102281673560298,0.5
S,80,4.019384643402234,3,19,56.075517206921155,0.0102281673560298,0.5
S,81,1.667371725184386,3,19,56.075517206921155,0.0102281673560298,0.5
S,82,2.161630472188255,3,19,56.075517206921155,0.0102281673560298,0.5
S,83,3.7158723355795065,3,19,56.075517206921155,0.0102281673560298,0.5
S,84,3.596359289430715,3,19,56.075517206921155,0.0102281673560298,0.5
S,85,4.995087836647797,3,19,56.075517206921155,0.0102281673560298,0.5
S,86,6.450295538953897,3,19,56.075517206921155,0.0102281673560298,0.5
S,87,6.211133423348346,3,19,56.075517206921155,0.0102281673560298,0.5
S,88,4.870726693695874,3,19,56.075517206921155,0.0102281673560298,0.5
S,89,3.3926092266582986,3,19,56.075517206921155,0.0102281673560298,0.5
S,90,2.1566318549701893,3,19,56.075517206921155,0.0102281673560298,0.5
S,91,2.6868512198927395,3,19,56.075517206921155,0.0102281673560298,0.5
S,92,2.156685415510118,3,19,56.075517206921155,0.0102281673560298,0.5
S,93,4.4248886996262815,3,19,56.075517206921155,0.0102281673560298,0.5
S,94,6.588301326783154,3,19,56.075517206921155,0.0102281673560298,0.5
S,95,2.962592835904738,3,19,56.075517206921155,0.0102281673560298,0.5
S,96,4.255144980069246,3,19,56.075517206921155,0.0102281673560298,0.5
S,97,4.78992994205286,3,19,56.075517206921155,0.0102281673560298,0.5
S,98,5.516171646531964,3,19,56.075517206921155,0.0102281673560298,0.5
S,99,4.97698857632359,3,19,56.075517206921155,0.0102281673560298,0.5
S,100,3.9856311668691906,3,19,56.075517206921155,0.0102281673560298,0.5
S,101,5.0881767731209475,3,19,56.075517206921155,0.0102281673560298,0.5
S,102,7.7083464473035175,3,19,56.075517206921155,0.0102281673560298,0.5
S,103,6.323902948173077,3,19,56.075517206921155,0.0102281673560298,0.5
S,104,16.950493915535066,3,19,56.075517206921155,0.0102281673560298,0.5
S,105,17.630439866099778,3,19,56.075517206921155,0.0102281673560298,0.5
S,106,18.2305282628849,3,19,56.075517206921155,0.0102281673560298,0.5
S,107,6.908137072154043,3,19,56.075517206921155,0.0102281673560298,0.5
S,108,4.888093001097755,3,19,56.075517206921155,0.0102281673560298,0.5
S,109,5.466951207084627,3,19,56.075517206921155,0.0102281673560298,0.5
S,110,5.149525839704628,3,19,56.075517206921155,0.0102281673560298,0.5
S,111,3.6395597180326993,3,19,56.075517206921155,0.0102281673560298,0.5
S,112,4.702281550425986,3,19,56.075517206921155,0.0102281673560298,0.5
S,113,17.50909184366968,3,19,56.075517206921155,0.0102281673560298,0.5
S,114,22.773332671294575,3,19,56.075517206921155,0.0102281673560298,0.5
S,115,27.796510889700738,3,19,56.075517206921155,0.0102281673560298,0.5
S,116,15.252666442900624,3,19,56.075517206921155,0.0102281673560298,0.5
S,117,6.12325929242566,3,19,56.075517206921155,0.0102281673560298,0.5
S,118,3.612170538931108,3,19,56.075517206921155,0.0102281673560298,0.5
S,119,2.9868576730411402,3,19,56.075517206921155,0.0102281673560298,0.5
S,120,3.309152111434168,3,19,56.075517206921155,0.0102281673560298,0.5
S,121,4.9977718320722335,3,19,56.075517206921155,0.0102281673560298,0.5
S,122,5.186499760786057,3,19,56.075517206921155,0.0102281673560298,0.5
S,123,5.607448091260578,3,19,56.075517206921155,0.0102281673560298,0.5
S,124,10.175443996685887,3,19,56.075517206921155,0.0102281673560298,0.5
S,125,6.982750542813123,3,19,56.075517206921155,0.0102281673560298,0.5
S,126,6.8319220268013465,3,19,56.075517206921155,0.0102281673560298,0.5
S,127,5.440488913631801,3,19,56.075517206921155,0.0102281673560298,0.5
S,128,1.7325466924590913,3,19,56.075517206921155,0.0102281673560298,0.5
S,129,0.9978576656590488,3,19,56.075517206921155,0.0102281673560298,0.5
S,130,0.7011450944140782,3,19,56.075517206921155,0.0102281673560298,0.5
S,131,0.46767326559736744,3,19,56.075517206921155,0.0102281673560298,0.5
S,132,1.2202811891291656,3,19,56.075517206921155,0.0102281673560298,0.5
S,133,1.3840398414937158,3,19,56.075517206921155,0.0102281673560298,0.5
S,134,1.8150596206763632,3,19,56.075517206921155,0.0102281673560298,0.5
S,135,3.7281807250207035,3,19,56.075517206921155,0.0102281673560298,0.5
S,136,5.099277608286564,3,19,56.075517206921155,0.0102281673560298,0.5
S,137,4.48800203057658,3,19,56.075517206921155,0.0102281673560298,0.5
S,138,6.780697541779169,3,19,56.075517206921155,0.0102281673560298,0.5
S,139,14.41357526554393,3,19,56.075517206921155,0.0102281673560298,0.5
S,140,22.940179746192374,3,19,56.075517206921155,0.0102281673560298,0.5
S,141,31.68750231090722,3,19,56.075517206921155,0.0102281673560298,0.5
S,142,15.241186014406695,3,19,56.075517206921155,0.0102281673560298,0.5
S,143,14.02528291671306,3,19,56.075517206921155,0.0102281673560298,0.5
S,144,13.295786434427185,3,19,56.075517206921155,0.0102281673560298,0.5
S,145,21.588039993555956,3,19,56.075517206921155,0.0102281673560298,0.5
S,146,15.602424584474463,3,19,56.075517206921155,0.0102281673560298,0.5
S,147,30.19428697698633,3,19,56.075517206921155,0.0102281673560298,0.5
S,148,27.248885927908855,3,19,56.075517206921155,0.0102281673560298,0.5
S,149,18.960233884300163,3,19,56.075517206921155,0.0102281673560298,0.5
S,150,15.279770592557755,3,19,56.075517206921155,0.0102281673560298,0.5
S,151,17.834653983699848,3,19,56.075517206921155,0.0102281673560298,0.5
S,152,20.60259147407657,3,19,56.075517206921155,0.0102281673560298,0.5
S,153,18.001152988520246,3,19,56.075517206921155,0.0102281673560298,0.5
S,154,11.69780159241059,3,19,56.075517206921155,0.0102281673560298,0.5
S,155,19.957797287166937,3,19,56.075517206921155,0.0102281673560298,0.5
S,156,15.967091568698622,3,19,56.075517206921155,0.0102281673560298,0.5
S,157,7.014777548454639,3,19,56.075517206921155,0.0102281673560298,0.5
S,158,4.241156464675824,3,19,56.075517206921155,0.0102281673560298,0.5
S,159,3.9844466431368875,3,19,56.075517206921155,0.0102281673560298,0.5
S,160,10.616775359487303,3,19,56.075517206921155,0.0102281673560298,0.5
S,161,7.437816527895347,3,19,56.075517206921155,0.0102281673560298,0.5
S,162,4.596930125513725,3,19,56.075517206921155,0.0102281673560298,0.5
S,163,4.444524036075893,3,19,56.075517206921155,0.0102281673560298,0.5
S,164,4.7707028111978556,3,19,56.075517206921155,0.0102281673560298,0.5
S,165,3.360385902078974,3,19,56.075517206921155,0.0102281673560298,0.5
S,166,2.799802245257176,3,19,56.075517206921155,0.0102281673560298,0.5
S,167,11.372982968974789,3,19,56.075517206921155,0.0102281673560298,0.5
S,168,29.05183917646027,3,19,56.075517206921155,0.0102281673560298,0.5
S,169,23.08034073343488,3,19,56.075517206921155,0.0102281673560298,0.5
S,170,6.514251176479512,3,19,56.075517206921155,0.0102281673560298,0.5
S,171,9.738311998589968,3,19,56.075517206921155,0.0102281673560298,0.5
S,172,2.9900376040234895,3,19,56.075517206921155,0.0102281673560298,0.5
S,173,3.7250885748202096,3,19,56.075517206921155,0.0102281673560298,0.5
S,174,2.022779873379379,3,19,56.075517206921155,0.0102281673560298,0.5
S,175,1.3615210062409056,3,19,56.075517206921155,0.0102281673560298,0.5
S,176,2.2838079058274694,3,19,56.075517206921155,0.0102281673560298,0.5
S,177,4.919437711070773,3,19,56.075517206921155,0.0102281673560298,0.5
S,178,4.826048286877713,3,19,56.075517206921155,0.0102281673560298,0.5
S,179,5.098546977013349,3,19,56.075517206921155,0.0102281673560298,0.5
S,180,2.8741375559284625,3,19,56.075517206921155,0.0102281673560298,0.5
S,181,3.4033622860080834,3,19,56.075517206921155,0.0102281673560298,0.5
S,182,2.8940742736718237,3,19,56.075517206921155,0.0102281673560298,0.5
S,183,4.5356061506783725,3,19,56.075517206921155,0.0102281673560298,0.5
S,184,5.729446307743152,3,19,56.075517206921155,0.0102281673560298,0.5
S,185,5.521051387890405,3,19,56.075517206921155,0.0102281673560298,0.5
S,186,6.390936058108597,3,19,56.075517206921155,0.0102281673560298,0.5
S,187,6.4753905602779644,3,19,56.075517206921155,0.0102281673560298,0.5
S,188,26.899422814472423,3,19,56.075517206921155,0.0102281673560298,0.5
S,189,18.531846175868555,3,19,56.075517206921155,0.0102281673560298,0.5
S,190,21.15120189883906,3,19,56.075517206921155,0.0102281673560298,0.5
S,191,27.466854535767062,3,19,56.075517206921155,0.0102281673560298,0.5
S,192,29.598907806020247,3,19,56.075517206921155,0.0102281673560298,0.5
S,193,30.994425264489934,3,19,56.075517206921155,0.0102281673560298,0.5
S,194,21.491488954403245,3,19,56.075517206921155,0.0102281673560298,0.5
S,195,7.518389360320896,3,19,56.075517206921155,0.0102281673560298,0.5
S,196,12.137765159135068,3,19,56.075517206921155,0.0102281673560298,0.5
S,197,12.484795438657368,3,19,56.075517206921155,0.0102281673560298,0.5
S,198,13.780702347279048,3,19,56.075517206921155,0.0102281673560298,0.5
S,199,8.580497982971982,3,19,56.075517206921155,0.0102281673560298,0.5
S,200,3.6915752719429213,3,19,56.075517206921155,0.0102281673560298,0.5
S,201,1.44203777715857,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,1,0.31931294604169863,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,2,0.21796714656956775,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,3,0.2810437808329892,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,4,0.3282362489439544,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,5,0.26230213881127057,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,6,0.40449760754142494,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,7,1.1088632166491856,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,8,4.367534230081784,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,9,49.31822821830027,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,10,523.7971506959765,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,11,656.0809580774007,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,12,345.55481255022556,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,13,176.90739982896056,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,14,56.104251338066724,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,15,20.547691859588063,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,16,14.754053992630745,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,17,9.131381844078021,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,18,9.490211147276304,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,19,7.579392940598554,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,20,9.770558304239925,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,21,13.130274245717999,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,22,26.594041713636447,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,23,44.65632307629281,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,24,55.30011505024638,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,25,68.91509842671108,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,26,79.18628593167291,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,27,44.11835811113011,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,28,23.89589031496305,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,29,17.42444938227592,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,30,15.351815544833013,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,31,15.315118791645343,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,32,14.239635403781227,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,33,16.66227493974018,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,34,31.57996275986224,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,35,48.184895335805905,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,36,65.82977303098538,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,37,70.10405274383082,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,38,112.69327817507778,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,39,288.80604436026795,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,40,394.24655800008424,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,41,222.83316789044684,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,42,135.45025549973926,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,43,134.7346324581268,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,44,73.73072176244041,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,45,53.76656819632686,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,46,116.86537638444157,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,47,222.75751687892094,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,48,149.27766203845414,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,49,70.7475405162612,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,50,34.29742028855466,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,51,12.28134811295948,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,52,5.143313860176167,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,53,4.813408759351548,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,54,4.715275881593877,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,55,3.1976786972962357,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,56,2.7433526594369075,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,57,2.099821229937543,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,58,2.9978527681102385,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,59,4.454675556970014,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,60,9.621194835695077,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,61,13.071311107895442,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,62,21.31844145688102,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,63,30.892337679756135,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,64,54.10461787931249,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,65,71.92531304131175,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,66,69.07167957683245,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,67,54.703626035063344,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,68,72.68172322699944,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,69,202.74549525916942,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,70,584.9080276986784,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,71,1389.2799453665318,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,72,1016.924950217813,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,73,699.1118440338356,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,74,885.3702486549872,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,75,709.4505443184386,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,76,521.4692248665906,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,77,421.48036092473666,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,78,189.13288450823302,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,79,109.29263978717532,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,80,60.351203145871665,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,81,45.15822585323941,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,82,21.567517748580787,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,83,16.557816540302607,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,84,22.125238780290484,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,85,25.3495973584961,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,86,36.03550956338309,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,87,53.16610067812375,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,88,60.988192846363965,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,89,53.18048066243005,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,90,37.882315407182624,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,91,22.98471158659205,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,92,20.388608224667756,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,93,16.125549698048083,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,94,25.571546120208687,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,95,46.278547063260376,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,96,32.20538337963145,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,97,35.375595517340344,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,98,40.8088650553582,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,99,49.030539530539095,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,100,48.934500684538854,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,101,41.007474553752814,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,102,45.757669674530604,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,103,68.35441366443685,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,104,68.51742844927857,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,105,161.44908076973792,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,106,220.813059849506,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,107,250.4703600974288,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,108,129.69507813479504,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,109,75.10099976028158,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,110,63.004239052674706,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,111,55.702640353830716,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,112,40.53368947135848,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,113,42.42026258575961,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,114,140.44598930319972,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,115,265.5528282963769,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,116,379.4192015614798,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,117,264.582562719219,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,118,123.97362225324181,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,119,60.67472094753411,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,120,36.71523560587587,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,121,30.492040961126257,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,122,38.952930426915216,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,123,45.30984807097277,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,124,51.890749063727725,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,125,91.93647117868669,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,126,83.99768493343785,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,127,79.26349004233332,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,128,64.7004195552168,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,129,27.58301396269552,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,130,11.78347838897279,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,131,5.307015642705677,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,132,2.272317757005452,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,133,2.157300962426383,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,134,2.322781029072068,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,135,3.144990056777354,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,136,7.727484897373964,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,137,19.232323364018296,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,138,28.916225498308492,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,139,51.34272306342547,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,140,130.13493756377818,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,141,268.97072625266327,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,142,433.5350210918661,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,143,280.5364922552413,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,144,221.18560856831047,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,145,193.84692102474017,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,146,275.99737089675153,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,147,238.10775936592592,3,19,56.075517206921155,0.0102281673560298,0.5
Z1,148,392.92851695184737,3,19,56.075517206921155,0.0102281673560298,0.5
